date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2020-03-02,1.10405,1.11842,1.10359,1.11308,0.010500000000000176,0.010500000000000176,0.00463052157438098,0.0035741005291005305,2.267563131136873,0.009523118503872895,0.009523118503872895,0.004003491736982284,2.378703174507148,0.014829999999999899,0.007049417989417994,2.1037197712295503,1,0,1,0,1,0,1.11308,,1.11308,,1.11308,
2020-03-06,1.12357,1.13543,1.12108,1.12867,0.005049999999999999,0.005049999999999999,0.0046516778915574935,0.003598505291005292,1.0856297701019744,0.004494402022035918,0.004494402022035918,0.004023044032648804,1.1171645116389066,0.014349999999999863,0.007088306878306883,2.024460882741509,0,0,0,0,1,0,,,,,1.12867,
2020-03-09,1.13427,1.14952,1.13394,1.1442,0.015530000000000044,0.015530000000000044,0.0046849420230694536,0.0036166005291005296,3.314875600066698,0.013759557709516548,0.013759557709516548,0.0040531235415182275,3.394803432111143,0.01558000000000015,0.007101613756613763,2.193867553764161,1,1,1,1,1,0,1.1442,1.1442,1.1442,1.1442,1.1442,
2020-03-10,1.14407,1.14576,1.12744,1.12884,-0.01536000000000004,0.01536000000000004,0.004714464528482748,0.0036298677248677263,3.2580582391068145,-0.013424226533822792,0.013424226533822792,0.004078660782996692,3.291331946453189,0.018319999999999892,0.007114470899470904,2.575033373368964,1,1,1,1,1,0,1.12884,1.12884,1.12884,1.12884,1.12884,
2020-03-12,1.12583,1.13329,1.10549,1.11656,-0.009270000000000111,0.009270000000000111,0.004727959270553279,0.003644232804232805,1.9606767887649994,-0.008233925192968842,0.008233925192968842,0.004090986488532648,2.012699190292897,0.027799999999999825,0.007154973544973551,3.885409194773283,0,0,1,0,1,1,,,1.11656,,1.11656,1.11656
2020-03-13,1.11655,1.1221,1.10543,1.11002,-0.00653999999999999,0.00653999999999999,0.004729055988004933,0.0036448809523809537,1.3829398545055178,-0.005857275918893737,0.005857275918893737,0.004091528841828649,1.431561683988011,0.016670000000000185,0.0071656084656084714,2.326390016982967,0,0,0,0,1,0,,,,,1.11002,
2020-03-16,1.11896,1.12362,1.10842,1.11742,0.007400000000000073,0.007400000000000073,0.004732554562350362,0.003647658730158731,1.563637545538399,0.0066665465487109,0.0066665465487109,0.004094463348406387,1.6281856696325292,0.015200000000000102,0.007176653439153445,2.1179788224235456,0,0,0,0,1,0,,,,,1.11742,
2020-03-17,1.11743,1.11888,1.09548,1.10034,-0.017079999999999984,0.017079999999999984,0.004773497436639369,0.003670066137566138,3.578089278712303,-0.015285210574358776,0.015285210574358776,0.004132401137601843,3.698869026841195,0.023400000000000087,0.00720449735449736,3.247971211397946,1,1,1,1,1,1,1.10034,1.10034,1.10034,1.10034,1.10034,1.10034
2020-03-18,1.1005,1.10448,1.08012,1.09104,-0.009300000000000086,0.009300000000000086,0.004784171660064766,0.003678068783068784,1.943910181490893,-0.00845193303887897,0.00845193303887897,0.0041425142858051035,2.0402906195980264,0.024359999999999937,0.007227751322751328,3.370342851077369,0,0,1,0,1,1,,,1.09104,,1.09104,1.09104
2020-03-19,1.09104,1.09817,1.06538,1.06619,-0.02485000000000004,0.02485000000000004,0.0048587649465991044,0.0036994576719576733,5.114468444783239,-0.022776433494647343,0.022776433494647343,0.004214397429817479,5.404434174503985,0.0327900000000001,0.007258055555555561,4.517738910788789,1,1,1,1,1,1,1.06619,1.06619,1.06619,1.06619,1.06619,1.06619
