date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2005-08-11,437.0,446.8,436.8,445.3,8.5,8.5,3.1343552183090555,2.4174603174603195,2.7118815220266073,0.01945970695970696,0.01945970695970696,0.00734880788309273,2.6480086660691673,10.0,4.747222222222224,2.1064950263311872,1,0,1,0,1,0,445.3,,445.3,,445.3,
2005-09-01,434.8,444.8,434.3,442.8,8.199999999999989,8.199999999999989,3.097839223442222,2.3738095238095256,2.647006319097608,0.01886792452830186,0.01886792452830186,0.007208493166191699,2.6174575037115453,10.5,4.72936507936508,2.2201711696593383,1,0,1,0,1,0,442.8,,442.8,,442.8,
2005-09-19,458.8,468.1,458.2,463.8,4.5,4.5,3.1121797672916984,2.399603174603176,1.4459318986949201,0.009797517962116264,0.009797517962116264,0.0072117365514631025,1.3585518400736039,9.900000000000034,4.7547619047619065,2.082123184777172,0,0,0,0,1,0,,,,,463.8,
2005-09-22,472.3,475.0,462.8,465.2,-6.400000000000034,6.400000000000034,3.1445661354721017,2.409126984126986,2.0352569239378346,-0.013570822731128146,0.013570822731128146,0.007256852266008918,1.870070139734531,12.199999999999989,4.795238095238098,2.5441906653425983,1,0,0,0,1,0,465.2,,,,465.2,
2005-10-12,475.3,480.0,469.7,470.8,-4.5,4.5,3.1795078333928872,2.449603174603177,1.4153133867885461,-0.009467704607616242,0.009467704607616242,0.007285653615137317,1.299499689080099,10.300000000000011,4.872222222222223,2.1140250855188163,0,0,0,0,1,0,,,,,470.8,
2005-11-16,468.6,478.8,467.8,478.7,10.399999999999977,10.399999999999977,3.3271485973970014,2.5373015873015894,3.125799673671452,0.02220798633354682,0.02220798633354682,0.00752859665256671,2.9498175235587225,11.0,4.939682539682541,2.226863753213367,1,1,1,0,1,0,478.7,478.7,478.7,,478.7,
2005-12-01,491.5,504.2,490.3,503.8,5.300000000000011,5.300000000000011,3.385645739298393,2.578174603174605,1.5654325372796771,0.010631895687061207,0.010631895687061207,0.007625124501804409,1.394324208679514,13.899999999999977,5.032539682539682,2.762024917205484,0,0,0,0,1,0,,,,,503.8,
2005-12-09,520.7,530.2,519.2,525.7,5.5,5.5,3.3364867222321917,2.5638888888888913,1.648440547762877,0.01057285659361784,0.01057285659361784,0.007485787708991533,1.4123906534135722,11.0,5.015079365079366,2.193385029276784,0,0,0,0,1,0,,,,,525.7,
2005-12-12,528.2,540.5,526.2,527.2,1.5,1.5,3.330098482533311,2.5575396825396854,0.4504371290722017,0.0028533384059349436,0.0028533384059349436,0.007470388184921599,0.3819531643207225,14.299999999999955,5.050000000000001,2.831683168316822,0,0,0,0,1,0,,,,,527.2,
2005-12-13,526.2,529.2,517.1,517.1,-10.100000000000023,10.100000000000023,3.3813650744407524,2.5773809523809548,2.986959342646689,-0.019157814871016733,0.019157814871016733,0.007543253379466551,2.5397284046120094,12.100000000000023,5.076190476190478,2.3836772983114485,1,0,1,0,1,0,517.1,,517.1,,517.1,
