date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2020-01-02,1.12189,1.12242,1.11632,1.1172,-0.0044600000000001305,0.0044600000000001305,0.004693123621503154,0.0036386111111111116,0.9503265542729606,-0.003976249487367054,0.003976249487367054,0.0040725384112848565,0.9763565338878107,0.006099999999999994,0.007168849206349212,0.8509036561401552,0,0,0,0,0,0,,,,,,
2020-01-03,1.11697,1.11794,1.11245,1.11527,-0.0019299999999999873,0.0019299999999999873,0.004692465268799472,0.0036373544973544976,0.41129766326299555,-0.0017275331185105508,0.0017275331185105508,0.004071849887952281,0.42426247677301315,0.005489999999999995,0.0071658994708994755,0.7661285261249808,0,0,0,0,0,0,,,,,,
2020-01-06,1.1164,1.12051,1.11568,1.11964,0.004369999999999985,0.004369999999999985,0.00469494482299007,0.0036418518518518527,0.9307883616866157,0.0039183336770468,0.0039183336770468,0.004074123450076184,0.9617611555127348,0.00482999999999989,0.007162671957671962,0.6743293604039008,0,0,0,0,0,0,,,,,,
2020-01-07,1.1192,1.11972,1.11332,1.11514,-0.0044999999999999485,0.0044999999999999485,0.004696873246393526,0.0036442195767195772,0.9580841900418016,-0.004019149012182441,0.004019149012182441,0.004075838131877806,0.986091420252441,0.006399999999999961,0.007159708994709,0.8938910791946347,0,0,0,0,0,0,,,,,,
2020-01-08,1.1147,1.11678,1.11013,1.11029,-0.004850000000000021,0.004850000000000021,0.004698389373785266,0.0036458862433862444,1.0322686380700308,-0.004349229693132719,0.004349229693132719,0.004077128162977681,1.0667385275316712,0.006650000000000045,0.007157169312169318,0.9291382821827431,0,0,0,0,0,0,,,,,,
2020-01-09,1.11029,1.112,1.10921,1.1106,0.00031000000000003247,0.00031000000000003247,0.004692177511011514,0.0036375793650793658,0.06606740671522557,0.0002792063334804713,0.0002792063334804713,0.004070915223414901,0.06858564184155576,0.00279000000000007,0.007148399470899475,0.39029715831605694,0,0,0,0,0,0,,,,,,
2020-01-10,1.11024,1.11288,1.10847,1.11162,0.0010200000000000209,0.0010200000000000209,0.00469202242554493,0.0036369708994709003,0.21739026532499117,0.0009184224743382143,0.0009184224743382143,0.004070749224697614,0.22561509531612997,0.004410000000000025,0.007144537037037042,0.617254830808313,0,0,0,0,0,0,,,,,,
2020-01-13,1.11172,1.11466,1.1112,1.11349,0.0018700000000000383,0.0018700000000000383,0.004689313449750947,0.0036332539682539695,0.3987790579662265,0.0016822295388712314,0.0016822295388712314,0.004067970844058394,0.4135303824333613,0.0034600000000000186,0.007141243386243392,0.48450946324910665,0,0,0,0,0,0,,,,,,
2020-01-14,1.11325,1.11441,1.11039,1.11258,-0.0009100000000001884,0.0009100000000001884,0.004689210931611838,0.0036328306878306883,0.19406250076436443,-0.0008172502671781411,0.0008172502671781411,0.004067855068493053,0.20090447014890664,0.0040199999999999125,0.007138611111111116,0.5631347523249806,0,0,0,0,0,0,,,,,,
2020-01-15,1.11247,1.11631,1.11182,1.11493,0.0023500000000000743,0.0023500000000000743,0.0046868531251753895,0.003629841269841271,0.5014025268632956,0.0021122076614716015,0.0021122076614716015,0.004065373079215217,0.5195605963621287,0.004489999999999883,0.0071357804232804285,0.6292233972546707,0,0,0,0,0,0,,,,,,
2020-01-16,1.1149,1.11721,1.11276,1.11353,-0.0014000000000000679,0.0014000000000000679,0.004686552308321268,0.0036290476190476194,0.2987270615787815,-0.001255684213358747,0.001255684213358747,0.004065033422122845,0.3088988657571732,0.004450000000000065,0.007132076719576724,0.6239416897725358,0,0,0,0,0,0,,,,,,
2020-01-17,1.11341,1.11422,1.10857,1.10879,-0.0047399999999999665,0.0047399999999999665,0.004688937052024095,0.003631917989417991,1.010890090314569,-0.004256733092058559,0.004256733092058559,0.0040671800013809475,1.0466055327310941,0.005649999999999933,0.007127923280423286,0.792657240786746,0,0,0,0,0,0,,,,,,
2020-01-20,1.10897,1.11021,1.10764,1.10932,0.0005300000000001415,0.0005300000000001415,0.004680932063826535,0.0036225661375661384,0.11322531341479904,0.0004779985389479897,0.0004779985389479897,0.004058974291719689,0.11776338172998708,0.002569999999999961,0.007119616402116406,0.3609745040808649,0,0,0,0,0,0,,,,,,
2020-01-21,1.10932,1.11177,1.10806,1.10813,-0.0011900000000000244,0.0011900000000000244,0.004674856475966456,0.003615396825396827,0.2545532694143321,-0.0010727292395341509,0.0010727292395341509,0.004052796247515671,0.264688667778876,0.00370999999999988,0.007115026455026459,0.521431652215281,0,0,0,0,0,0,,,,,,
2020-01-22,1.10821,1.10981,1.10698,1.10941,0.0012799999999999478,0.0012799999999999478,0.004675066144349767,0.0036169973544973553,0.2737929176781684,0.0011550991309683411,0.0011550991309683411,0.004052989834008706,0.2849992667822369,0.002829999999999888,0.007114828042328047,0.39776084301172826,0,0,0,0,0,0,,,,,,
2020-01-23,1.10918,1.1108,1.1036,1.10574,-0.003670000000000062,0.003670000000000062,0.004667957106800613,0.0036113492063492075,0.7862111660480651,-0.003308064646974574,0.003308064646974574,0.004045522512456651,0.8177101071094388,0.007200000000000095,0.007112619047619052,1.0122853412780901,0,0,0,0,0,0,,,,,,
2020-01-24,1.10511,1.10609,1.10194,1.10266,-0.0030799999999999716,0.0030799999999999716,0.00466833919321519,0.003611785714285715,0.6597635417058687,-0.002785464937507888,0.002785464937507888,0.004045798495106185,0.6884833589406882,0.004150000000000098,0.007107460317460322,0.5838935167608504,0,0,0,0,0,0,,,,,,
