date,open,high,low,close,move,abs_move,st_dev,avg_move,st_dev_move,pct_move,abs_pct_move,st_dev_pct,st_dev_pct_move,diff,avg_diff,avg_diff_multiple,2_st_dev_move,3_st_dev_move,2_st_dev_pct_move,3_st_dev_pct_move,2_mean_diff,3_mean_diff,2_st_dev_move_price,3_st_dev_move_price,2_st_dev_pct_move_price,3_st_dev_pct_move_price,2_mean_diff_move_price,3_mean_diff_move_price
2016-06-24,1.48923,1.50164,1.32268,1.36597,-0.12086000000000019,0.12086000000000019,0.01126872462279383,0.006849246031746035,10.725259871514691,-0.0812870334873524,0.0812870334873524,0.0076255431426332084,10.65983523624559,0.17896,0.013418214285714295,13.337095099944097,1,1,1,1,1,1,1.36597,1.36597,1.36597,1.36597,1.36597,1.36597
2016-10-07,1.26154,1.2621,1.20305,1.24323,-0.01810999999999985,0.01810999999999985,0.012107799908485322,0.007661269841269837,1.4957300365781645,-0.01435774652353834,0.01435774652353834,0.008476858751363154,1.6937579054540088,0.05905000000000005,0.014555873015873022,4.056781749580163,0,0,0,0,1,1,,,,,1.24323,1.24323
2020-03-12,1.28131,1.28481,1.24898,1.2576,-0.023800000000000043,0.023800000000000043,0.006526558738492208,0.004867420634920644,3.646638443569484,-0.01857343530513504,0.01857343530513504,0.0051277834926881085,3.622117691127087,0.03583000000000003,0.009600555555555551,3.732075690064237,1,1,1,1,1,1,1.2576,1.2576,1.2576,1.2576,1.2576,1.2576
2020-03-13,1.25763,1.26237,1.22535,1.22924,-0.02835999999999994,0.02835999999999994,0.00676224202928992,0.004974642857142867,4.193875326727684,-0.022550890585241682,0.022550890585241682,0.005317690776282623,4.24072995854153,0.03702000000000005,0.009713333333333329,3.8112560054907414,1,1,1,1,1,1,1.22924,1.22924,1.22924,1.22924,1.22924,1.22924
2020-03-18,1.206,1.21291,1.14449,1.15785,-0.04793000000000003,0.04793000000000003,0.007470623356557772,0.005188928571428581,6.415796609251716,-0.03975020318797793,0.03975020318797793,0.005937019906023652,6.695312432361511,0.06841999999999993,0.010053888888888883,6.805326849754099,1,1,1,1,1,1,1.15785,1.15785,1.15785,1.15785,1.15785,1.15785
2020-03-19,1.15784,1.17912,1.14378,1.14619,-0.011660000000000004,0.011660000000000004,0.007498045331722102,0.005215357142857153,1.5550719533089314,-0.010070389083214582,0.010070389083214582,0.005964097385361856,1.6885017853550002,0.03533999999999993,0.010131428571428564,3.4881556683587096,0,0,0,0,1,1,,,,,1.14619,1.14619
2020-03-20,1.1462,1.1933,1.14091,1.16473,0.01854,0.01854,0.007552976517674633,0.0052413095238095335,2.4546614115130323,0.016175328697685374,0.016175328697685374,0.006024858442336597,2.684764937217705,0.05238999999999994,0.010283769841269837,5.094435290622066,1,0,1,0,1,1,1.16473,,1.16473,,1.16473,1.16473
2020-03-25,1.17557,1.19724,1.16375,1.18922,0.014319999999999888,0.014319999999999888,0.007757844837117446,0.00538436507936509,1.8458734739686695,0.012188271342241798,0.012188271342241798,0.006218338293588035,1.9600527933338054,0.03349000000000002,0.010504722222222216,3.188090012428277,0,0,0,0,1,1,,,,,1.18922,1.18922
2020-03-26,1.18923,1.22291,1.17753,1.21602,0.026800000000000157,0.026800000000000157,0.007942339249892747,0.005474682539682552,3.374320733071439,0.022535779754797394,0.022535779754797394,0.0063808616607980324,3.5317768904550926,0.045379999999999976,0.010631309523809519,4.2685240137509375,1,1,1,1,1,1,1.21602,1.21602,1.21602,1.21602,1.21602,1.21602
2020-03-27,1.21601,1.2485,1.21296,1.24502,0.028999999999999915,0.028999999999999915,0.008152379558936466,0.005578611111111124,3.5572435986755213,0.02384829196888202,0.02384829196888202,0.006557387777984987,3.6368585748348616,0.035539999999999905,0.010749841269841262,3.3060953280963847,1,1,1,1,1,1,1.24502,1.24502,1.24502,1.24502,1.24502,1.24502
2022-02-24,1.35446,1.3549,1.32723,1.33757,-0.016900000000000137,0.016900000000000137,0.005461586369247793,0.004274761904761912,3.0943390541542826,-0.012477205106056344,0.012477205106056344,0.003978240132385172,3.136362987363354,0.027670000000000083,0.008680277777777776,3.1876860059522008,1,1,1,1,1,1,1.33757,1.33757,1.33757,1.33757,1.33757,1.33757
2022-05-05,1.26306,1.26326,1.23245,1.23535,-0.027819999999999956,0.027819999999999956,0.005951381697494863,0.0044837301587301644,4.674544738360561,-0.022023955603758763,0.022023955603758763,0.004453704884515446,4.94508643361872,0.030810000000000004,0.009004841269841265,3.4214928477626696,1,1,1,1,1,1,1.23535,1.23535,1.23535,1.23535,1.23535,1.23535
2022-06-16,1.21725,1.24064,1.20405,1.23498,0.017709999999999892,0.017709999999999892,0.006585721300107233,0.004920555555555562,2.6891511488212427,0.014548949698916338,0.014548949698916338,0.005058536247934195,2.8761185026316336,0.0365899999999999,0.009562817460317456,3.826278202196827,1,0,1,0,1,1,1.23498,,1.23498,,1.23498,1.23498
2022-09-23,1.1256,1.12732,1.08388,1.08516,-0.040240000000000054,0.040240000000000054,0.0072781042543171946,0.005276825396825409,5.528912281811663,-0.03575617558201533,0.03575617558201533,0.005867257285996224,6.09418913115622,0.043440000000000145,0.010741468253968255,4.044139867373528,1,1,1,1,1,1,1.08516,1.08516,1.08516,1.08516,1.08516,1.08516
2022-09-26,1.07954,1.09292,1.03514,1.06852,-0.016639999999999988,0.016639999999999988,0.007343706433043834,0.005340039682539695,2.2658857828420857,-0.015334144273655488,0.015334144273655488,0.005937479589856147,2.5826015974611547,0.05777999999999994,0.010943412698412699,5.2798886044369615,1,0,1,0,1,1,1.06852,,1.06852,,1.06852,1.06852
2022-09-28,1.07305,1.09149,1.05384,1.08875,0.015660000000000007,0.015660000000000007,0.007407118385351726,0.005386230158730173,2.1141824911249065,0.014593370546738862,0.014593370546738862,0.006011790237357907,2.4274583727246664,0.03764999999999996,0.011098452380952384,3.3923648728372635,1,0,1,0,1,1,1.08875,,1.08875,,1.08875,1.08875
2022-09-29,1.0882,1.11188,1.07617,1.1108,0.022049999999999903,0.022049999999999903,0.007531728840604951,0.0054453968253968385,2.9276146906835323,0.020252583237657773,0.020252583237657773,0.006145676430276357,3.2954197096815037,0.03570999999999991,0.01119825396825397,3.1888899913535185,1,0,1,1,1,1,1.1108,,1.1108,1.1108,1.1108,1.1108
2022-11-10,1.1356,1.17313,1.13486,1.17122,0.03564999999999996,0.03564999999999996,0.008856497490234826,0.006403452380952389,4.02529329899406,0.031393925517581446,0.031393925517581446,0.0074626691932501675,4.2067958132160825,0.038270000000000026,0.01265123015873016,3.0250022740746103,1,1,1,1,1,1,1.17122,1.17122,1.17122,1.17122,1.17122,1.17122
