date,open,high,low,close,TR,ATR,NATR,CHOP
2017.04.28,1.08713,1.09469,1.08565,1.08966,0.009039999999999937,0.00788857142857142,0.007239479680424554,-3.800070032853036
2017.05.01,1.08953,1.09233,1.08838,1.08981,0.00395000000000012,0.007803571428571433,0.007160488001185008,-2.5564014554467533
2017.05.02,1.08954,1.09328,1.08879,1.09313,0.004490000000000105,0.007507857142857162,0.006868219830081657,-0.2921479047289936
2017.05.03,1.09266,1.09365,1.08824,1.08832,0.005409999999999915,0.0074050000000000105,0.006804064980887984,0.7023430648951688
2017.05.04,1.08847,1.09868,1.08747,1.09823,0.011210000000000164,0.00803785714285716,0.007318919664238967,-2.32722552919938
2017.05.05,1.09815,1.09994,1.09487,1.09982,0.005069999999999908,0.007915714285714295,0.007197281633098411,-0.7699696066078965
2017.05.08,1.10197,1.10209,1.09158,1.09221,0.01051000000000002,0.00796071428571429,0.0072886297376093334,-0.2438541152224187
2017.05.09,1.09236,1.0933,1.08631,1.08728,0.00698999999999983,0.008192857142857128,0.007535186100045185,-0.5494669412428307
2017.05.10,1.08732,1.08977,1.08529,1.08657,0.0044799999999998175,0.008022142857142835,0.0073829968222413975,1.360014132320306
2017.05.11,1.08671,1.08895,1.08387,1.08606,0.0050800000000001955,0.00798642857142857,0.007353579518100814,2.400210483889082
2017.05.12,1.08607,1.09339,1.08553,1.09316,0.007859999999999978,0.007257857142857141,0.006639336549871146,2.7617525477395146
2017.05.15,1.0931,1.09891,1.09223,1.09744,0.006680000000000019,0.007030714285714287,0.00640646803990586,4.052886584260734
2017.05.16,1.09748,1.10969,1.09743,1.10818,0.01226000000000016,0.007225000000000021,0.00651969896587199,2.7416842563991914
2017.05.17,1.10826,1.11618,1.10787,1.11599,0.00831000000000004,0.007238571428571443,0.00648623323557688,2.5517894701473947
2017.05.18,1.11573,1.11715,1.10752,1.11023,0.009630000000000027,0.007280714285714307,0.006557843226821745,2.053346588202403
2017.05.19,1.11018,1.12114,1.10956,1.12063,0.011579999999999924,0.007825714285714293,0.006983316782269164,-1.0726555248834462
2017.05.22,1.11959,1.12632,1.11611,1.12366,0.010210000000000052,0.008234285714285718,0.007328093653138599,-2.9886923010220006
2017.05.23,1.12365,1.12676,1.11747,1.11815,0.00929000000000002,0.008511428571428583,0.0076120632933225265,-3.982105081856834
2017.05.24,1.11828,1.12196,1.11681,1.12177,0.005149999999999988,0.008078571428571426,0.007201629058159361,-1.6990553772721795
2017.05.25,1.12175,1.12499,1.11933,1.12099,0.005659999999999998,0.00812071428571429,0.007244234369364839,-1.8432396422194852
2017.05.26,1.12072,1.12342,1.11601,1.11788,0.007410000000000139,0.007899285714285728,0.007066309187288196,-0.6670887162716866
2017.05.29,1.11699,1.11895,1.11614,1.11625,0.002809999999999979,0.00760071428571431,0.0068091505359142756,0.7694704848587275
2017.05.30,1.11619,1.12049,1.11091,1.11846,0.009579999999999922,0.007965000000000031,0.00712139906657371,-1.2865851461934794
2017.05.31,1.11853,1.12518,1.11641,1.12419,0.008770000000000167,0.008228571428571458,0.00731955579445775,-2.603417737927953
2017.06.01,1.1246,1.12563,1.12017,1.12112,0.005459999999999798,0.008057142857142874,0.007186690860160263,-1.3703128704595244
2017.06.02,1.12124,1.12848,1.12046,1.12806,0.008019999999999916,0.008152857142857153,0.007227325800805943,-1.4395744179892302
2017.06.05,1.12708,1.12833,1.12339,1.12531,0.0049399999999999444,0.0076299999999999936,0.006780353858047998,1.5979568100608026
2017.06.06,1.12537,1.12839,1.124,1.12765,0.004389999999999894,0.007349999999999983,0.006517979869640388,3.265321294457793
2017.06.07,1.12766,1.12822,1.12037,1.12563,0.007849999999999913,0.0072228571428571186,0.006416724094824338,4.000496533588044
2017.06.08,1.12584,1.12688,1.1194,1.12121,0.007480000000000153,0.006929999999999992,0.006180822504258784,5.445808623293068
2017.06.09,1.12187,1.12355,1.11661,1.11945,0.006939999999999946,0.0066964285714285554,0.005981891617694899,6.323253559039702
2017.06.12,1.12062,1.12318,1.11915,1.12034,0.004029999999999978,0.006320714285714267,0.005641782214072753,7.94464219700811
2017.06.13,1.12029,1.12244,1.1185,1.121,0.003940000000000055,0.0062342857142857,0.0055613610296928635,7.7821415983717515
2017.06.14,1.12044,1.12953,1.11925,1.12179,0.010279999999999845,0.006564285714285689,0.00585161724947244,4.8897832980443
2017.06.15,1.12172,1.1228,1.11316,1.11435,0.009640000000000093,0.0067235714285714,0.006033626265151344,3.3492224344143047
2017.06.16,1.11454,1.12011,1.1138,1.11941,0.006310000000000038,0.0069735714285714045,0.006229684770165895,1.4949958659659586
2017.06.19,1.12059,1.12124,1.11426,1.11472,0.006979999999999986,0.006787857142857123,0.006089293403596529,2.158363893594254
2017.06.20,1.11484,1.11645,1.11184,1.11331,0.004610000000000003,0.006490714285714254,0.00583010507919111,3.3400237687289045
2017.06.21,1.11336,1.11686,1.11268,1.1166,0.0041800000000000725,0.006399285714285703,0.005731045776720135,3.216168150096775
2017.06.22,1.11676,1.11774,1.11389,1.11507,0.003849999999999909,0.006101428571428559,0.005471789727486668,4.352742640875705
2017.06.23,1.11513,1.12083,1.11447,1.11905,0.006359999999999921,0.006202857142857129,0.005542966929857583,2.9753126870967805
2017.06.26,1.1196,1.12193,1.11714,1.11805,0.004790000000000072,0.00623142857142857,0.005573479335833433,2.250195334782203
2017.06.27,1.11805,1.13488,1.11784,1.13371,0.017040000000000166,0.00688785714285716,0.0060755017975118505,-2.2580926372837826
2017.06.28,1.13359,1.13903,1.12909,1.13764,0.00994000000000006,0.007063571428571439,0.006208968943225836,-3.2887923248820625
2017.06.29,1.13771,1.1445,1.13738,1.14396,0.007120000000000015,0.007076428571428587,0.006185905601094956,-3.188130151415204
2017.06.30,1.14387,1.14448,1.13916,1.14228,0.005319999999999991,0.007168571428571445,0.006275669212952556,-3.3518225985503025
2017.07.03,1.14169,1.14263,1.13547,1.13627,0.007160000000000055,0.0073985714285714444,0.006511279386564325,-4.182476265694197
2017.07.04,1.13625,1.13764,1.13355,1.13411,0.004089999999999927,0.006956428571428593,0.0061338217381282185,-1.3256572587090283
2017.07.05,1.13406,1.13681,1.1312,1.13491,0.005610000000000115,0.0066685714285714525,0.0058758592563035415,0.4844011282855626
2017.07.06,1.13491,1.14243,1.13293,1.14221,0.009500000000000064,0.006896428571428597,0.006037793900796349,-1.010244367669281
2017.07.07,1.14224,1.14393,1.1379,1.13975,0.00602999999999998,0.006828571428571454,0.005991288816469799,-0.5620650068821764
2017.07.10,1.13959,1.14177,1.13811,1.13976,0.0036599999999999966,0.00676071428571431,0.005931699906747306,-0.004260889915646479
2017.07.11,1.13977,1.14791,1.13823,1.14631,0.009679999999999911,0.007153571428571441,0.00624052082645309,-2.112534128730192
2017.07.12,1.1465,1.14889,1.13913,1.14106,0.009759999999999991,0.0075757142857143045,0.006639190126473897,-3.9365525394103504
2017.07.13,1.14118,1.14554,1.137,1.13962,0.008539999999999992,0.007731428571428596,0.0067842162926489485,-4.14021428936519
2017.07.14,1.13959,1.14712,1.13909,1.14692,0.008029999999999982,0.00796285714285716,0.006942818281011022,-4.663584196288452
2017.07.17,1.14684,1.14865,1.14343,1.14774,0.005220000000000002,0.007118571428571434,0.006202250883101952,0.30397698075355484
2017.07.18,1.14777,1.15827,1.1471,1.15531,0.011169999999999902,0.007206428571428566,0.006237657919890389,-0.16697137729224884
2017.07.19,1.15526,1.15556,1.15095,1.15137,0.004610000000000003,0.007027142857142851,0.006103288132522864,0.9058563619030097
2017.07.20,1.15134,1.16575,1.14787,1.16295,0.017880000000000118,0.007924285714285717,0.006813952202833929,-3.986780171223528
2017.07.21,1.16295,1.16822,1.16186,1.16609,0.006360000000000143,0.007867142857142866,0.006746600054149222,-3.471868724328378
2017.07.24,1.16621,1.16838,1.16253,1.16399,0.005849999999999911,0.00799285714285715,0.006866774751378577,-3.719923615972387
2017.07.25,1.16395,1.17116,1.16303,1.16453,0.00812999999999997,0.00817285714285714,0.007018159380056451,-4.0556827630383925
2017.07.26,1.1645,1.17394,1.16123,1.17317,0.012709999999999999,0.00840214285714285,0.007161914178800045,-4.6343337335639365
2017.07.27,1.17322,1.17762,1.16496,1.16741,0.012659999999999894,0.008875714285714273,0.0076029109616281105,-6.182770956208013
2017.07.28,1.16769,1.17635,1.16706,1.17463,0.00929000000000002,0.009277857142857131,0.007898535830735747,-7.1045205472444835
2017.07.31,1.17491,1.18448,1.17227,1.18404,0.012210000000000054,0.009458571428571427,0.00798838842317103,-7.043998852551738
2017.08.01,1.18403,1.18435,1.17848,1.18001,0.005870000000000042,0.009180714285714289,0.007780200409923889,-5.134383642112631
2017.08.02,1.18008,1.19099,1.1793,1.18546,0.011689999999999978,0.009405714285714286,0.007934231678600953,-5.553810212567581
2017.08.03,1.18547,1.18926,1.18301,1.18679,0.006250000000000089,0.009278571428571438,0.007818208300180688,-4.47238909909611
2017.08.04,1.18689,1.18885,1.17277,1.1767,0.016079999999999872,0.010054285714285714,0.008544476684189438,-6.884843989043583
2017.08.07,1.17728,1.18135,1.17702,1.17935,0.004649999999999821,0.009588571428571422,0.0081303865930991,-3.868656158256149
2017.08.08,1.17896,1.18234,1.17146,1.17531,0.01088,0.010036428571428566,0.008539388392363347,-4.801893382858508
2017.08.09,1.1746,1.17633,1.16885,1.17586,0.007480000000000153,0.009293571428571425,0.00790363770225318,-0.9830948417261995
2017.08.10,1.17558,1.17846,1.17037,1.17725,0.008090000000000153,0.009417142857142855,0.007999271910930436,-1.0308410142657456
2017.08.11,1.17711,1.18468,1.17481,1.18205,0.009870000000000045,0.00970428571428572,0.008209708315456808,-1.7635226438488465
2017.08.14,1.18192,1.18379,1.17693,1.17814,0.006859999999999866,0.009613571428571428,0.008159956735677787,-0.8765531698075315
2017.08.15,1.17782,1.1792,1.16866,1.17339,0.010539999999999994,0.009458571428571427,0.008060893163033116,0.17833891293656567
2017.08.16,1.17345,1.17782,1.16803,1.17663,0.009790000000000187,0.009253571428571448,0.00786447007859008,1.2558263263790366
2017.08.17,1.1765,1.17895,1.16617,1.17239,0.012780000000000014,0.009502857142857162,0.008105542646096572,0.1719204363299101
2017.08.18,1.17175,1.1774,1.17079,1.1758,0.006610000000000005,0.009102857142857159,0.0077418414210385774,1.9280751556313627
2017.08.21,1.17547,1.18275,1.17305,1.18145,0.009700000000000042,0.009376428571428588,0.007936373584517828,0.7028267987287032
2017.08.22,1.18146,1.18237,1.17448,1.17608,0.007889999999999953,0.009105000000000014,0.007741820284334411,1.8834989581932013
2017.08.23,1.17615,1.18226,1.17397,1.18058,0.00829000000000013,0.009250714285714303,0.007835736913817195,1.1831335570628296
2017.08.24,1.18088,1.18173,1.17836,1.17982,0.003369999999999873,0.00834285714285716,0.007071296590036752,5.117382758029942
2017.08.25,1.18009,1.19412,1.17728,1.19205,0.016839999999999966,0.009213571428571456,0.007729182021367775,0.5624596315404127
2017.08.28,1.19418,1.19832,1.19165,1.19779,0.006669999999999954,0.008912857142857167,0.00744108495049814,1.6285252401644417
2017.08.29,1.19776,1.20697,1.19457,1.19711,0.012400000000000189,0.00926428571428574,0.007738875888001722,-0.06079305187355181
2017.08.30,1.19718,1.19837,1.18801,1.18824,0.010359999999999925,0.009426428571428582,0.007933101537928854,-0.8112035905739657
2017.08.31,1.18823,1.19122,1.18226,1.19085,0.008959999999999857,0.009361428571428567,0.007861131604676129,-0.6258074074186272
2017.09.01,1.19086,1.19793,1.18488,1.1862,0.013050000000000006,0.009803571428571436,0.008264686754823333,-2.5661990321136114
2017.09.04,1.18842,1.19215,1.1873,1.18943,0.005950000000000122,0.0094757142857143,0.007966601049001876,-0.7215959555122813
2017.09.05,1.18943,1.19402,1.18677,1.19111,0.007249999999999979,0.009294285714285715,0.007803045658491421,0.13875004784254735
2017.09.06,1.19112,1.19496,1.19026,1.19174,0.0046999999999999265,0.008717142857142852,0.007314634783713606,2.6830181075077424
2017.09.07,1.19166,1.20589,1.19135,1.20191,0.014539999999999997,0.009283571428571422,0.007724015465859692,-0.014204549990996563
2017.09.08,1.20203,1.20918,1.20144,1.20308,0.007739999999999858,0.009143571428571409,0.007600135841815515,0.5728238672651721
2017.09.11,1.20147,1.20289,1.19474,1.19507,0.008150000000000102,0.00916214285714285,0.007666616061940178,0.5032353018935464
2017.09.12,1.19533,1.19778,1.19257,1.19652,0.005210000000000159,0.008942142857142852,0.00747345874464518,1.4637335714169115
2017.09.13,1.19655,1.19943,1.18724,1.18844,0.012189999999999923,0.009572142857142854,0.008054376205061133,-1.104362273222486
2017.09.14,1.18835,1.19214,1.18374,1.19173,0.008399999999999963,0.008969285714285711,0.007526273328929968,1.662979080760318
2017.09.15,1.19174,1.19866,1.19007,1.19421,0.008590000000000098,0.00910642857142858,0.0076254834337583675,1.0631307069701732
2017.09.18,1.19212,1.19689,1.19145,1.19533,0.005440000000000111,0.008609285714285717,0.007202434235136504,3.30287674791016
2017.09.19,1.19533,1.20059,1.19487,1.19933,0.005719999999999947,0.008277857142857146,0.006902067940314297,4.6349996293069236
2017.09.20,1.19937,1.2033,1.18606,1.18919,0.017240000000000144,0.008869285714285738,0.007458257901837164,1.4425135483256768
2017.09.21,1.18919,1.19532,1.18651,1.194,0.008809999999999985,0.008566428571428595,0.007174563292653765,2.5407516620490305
2017.09.22,1.19411,1.2004,1.19365,1.19449,0.006749999999999812,0.008623571428571428,0.007219458872465594,1.5571034270511914
2017.09.25,1.1899,1.19361,1.18315,1.18463,0.010460000000000136,0.008852857142857154,0.0074730988940489036,0.2640035489660398
2017.09.26,1.18464,1.1861,1.17564,1.17907,0.010459999999999914,0.009264285714285725,0.007857282192139334,-1.518700954399986
2017.09.27,1.17921,1.17949,1.17165,1.17445,0.007839999999999847,0.008785714285714286,0.007480705254131113,0.611803591472989
2017.09.28,1.17481,1.18036,1.17207,1.17861,0.00829000000000013,0.008825000000000019,0.007487633738047377,0.30698859518362676
2017.09.29,1.17859,1.1832,1.17722,1.18127,0.005980000000000096,0.00867000000000002,0.007339558272029273,0.9044334938339674
2017.10.02,1.17882,1.18145,1.17298,1.17315,0.008469999999999978,0.008902857142857148,0.007588848095177214,-0.26036603142151593
2017.10.03,1.1732,1.17732,1.16958,1.1745,0.007739999999999858,0.008585,0.007309493401447424,0.9711311785442218
2017.10.04,1.17433,1.17874,1.17347,1.17597,0.005269999999999886,0.008361428571428567,0.007110239692703527,1.901793725812448
2017.10.05,1.1759,1.17785,1.16987,1.17073,0.007980000000000098,0.008317857142857139,0.007104846670758534,1.8477633887412068
2017.10.06,1.17105,1.17383,1.16689,1.17315,0.006939999999999946,0.008424999999999985,0.007181519839747675,1.22600252607793
2017.10.09,1.17277,1.17556,1.17192,1.17409,0.0036399999999998656,0.00827642857142855,0.007049228399380413,1.9981849869305073
2017.10.10,1.17402,1.1825,1.17387,1.18084,0.008630000000000138,0.007661428571428549,0.006488117417625208,4.916978331969528
2017.10.11,1.1807,1.18687,1.17947,1.18615,0.007400000000000073,0.00756071428571427,0.00637416371092549,5.126517542487797
2017.10.12,1.18587,1.18793,1.18265,1.18301,0.005279999999999951,0.00745571428571428,0.006302325665644652,5.305961206740979
2017.10.13,1.18272,1.18745,1.18049,1.18188,0.006959999999999855,0.00720571428571426,0.006096823946351795,6.17639717170015
2017.10.16,1.18101,1.1819,1.17799,1.17949,0.003909999999999858,0.006737857142857113,0.005712517395532911,8.138065028357731
2017.10.17,1.17959,1.17996,1.17356,1.17658,0.006399999999999961,0.006634999999999979,0.005639225552023644,7.977305530195028
2017.10.18,1.17661,1.18049,1.17297,1.17865,0.007519999999999971,0.006579999999999967,0.005582658125821887,7.4564136738177575
2017.10.19,1.17877,1.18575,1.17675,1.18512,0.009000000000000119,0.006795714285714254,0.005734199309533426,5.3048202835776035
2017.10.20,1.18482,1.18575,1.17619,1.17786,0.009560000000000013,0.0068735714285714,0.005835643818935528,3.982434261409336
2017.10.23,1.17642,1.1777,1.17244,1.17488,0.005260000000000042,0.0066964285714285554,0.005699670239878589,4.331660966292133
2017.10.24,1.17484,1.17923,1.17424,1.17603,0.00499000000000005,0.0066764285714285675,0.005677090356052625,3.7492808433311446
2017.10.25,1.1761,1.18172,1.17526,1.18118,0.006460000000000132,0.006567857142857141,0.00556042020933062,3.708992758431546
2017.10.26,1.18126,1.18362,1.164,1.16507,0.01961999999999997,0.007473571428571428,0.006414697338847818,-2.3160189048663913
2017.10.27,1.16527,1.16562,1.15739,1.16076,0.008230000000000182,0.007801428571428594,0.006720966066567243,-4.389074090542271
2017.10.30,1.16008,1.16576,1.15932,1.16489,0.006440000000000001,0.007645000000000013,0.006562851428031842,-3.5166372580553267
2017.10.31,1.16486,1.16609,1.16245,1.16453,0.0036400000000000876,0.007376428571428585,0.006334253794602616,-2.0446625161000878
2017.11.01,1.16453,1.16569,1.16059,1.1622,0.005099999999999882,0.007363571428571437,0.006335890060722283,-2.0095357731072694
2017.11.02,1.1622,1.16869,1.16126,1.16558,0.007430000000000048,0.00739714285714288,0.006346319306390707,-2.122704356771726
2017.11.03,1.16558,1.16901,1.15987,1.16075,0.009140000000000148,0.0077707142857143295,0.006694563244207909,-3.80992219016537
2017.11.06,1.16147,1.16237,1.15798,1.16074,0.004389999999999894,0.007627142857142896,0.006570931351674704,-2.5697712323026285
2017.11.07,1.16109,1.1615,1.15535,1.15845,0.006149999999999878,0.007529285714285746,0.0064994481542455405,-1.6012532082408752
2017.11.08,1.15845,1.16106,1.15783,1.15953,0.003230000000000066,0.007117142857142885,0.006137954910302351,0.980743375240152
2017.11.09,1.15938,1.16543,1.15852,1.16405,0.006909999999999972,0.006927857142857168,0.005951511655734004,2.174545997150291
2017.11.10,1.16409,1.16775,1.16222,1.1663,0.005530000000000035,0.006947142857142882,0.00595656594113254,2.1604646108839516
2017.11.13,1.16557,1.16746,1.16369,1.16657,0.003770000000000051,0.006860000000000025,0.005880487240371366,2.786598126182374
2017.11.14,1.16663,1.18044,1.16609,1.17968,0.014349999999999863,0.007423571428571434,0.006292868768285834,-0.28088065750548735
2017.11.15,1.17959,1.18601,1.17841,1.17907,0.007600000000000051,0.006565000000000011,0.005567947619734206,4.673114260811227
2017.11.16,1.179,1.18004,1.1756,1.17677,0.0044399999999999995,0.006294285714285712,0.005348781592227633,5.85768057104721
2017.11.17,1.1771,1.18211,1.17647,1.17876,0.005640000000000089,0.006237142857142862,0.005291274608183906,5.643179045112287
2017.11.20,1.17856,1.18081,1.17218,1.17316,0.008629999999999916,0.006593571428571421,0.0056203513830776885,2.886406111116048
2017.11.21,1.1733,1.17571,1.17122,1.17371,0.004490000000000105,0.006550000000000008,0.00558059486585273,2.8147108358208546
2017.11.22,1.17387,1.18265,1.17317,1.18214,0.009479999999999933,0.006696428571428571,0.0056646662590121065,1.5423629289817764
2017.11.23,1.18211,1.18555,1.18127,1.18476,0.0042800000000000615,0.006349285714285708,0.005359132410180718,3.21400612025139
2017.11.24,1.18477,1.19438,1.18363,1.1929,0.010750000000000037,0.006803571428571432,0.0057033879022310606,-0.1624923210905949
2017.11.27,1.19233,1.19607,1.18951,1.18967,0.006559999999999899,0.006832857142857148,0.005743489491083366,-0.6689353165761895
2017.11.28,1.18951,1.19195,1.18265,1.18405,0.009300000000000086,0.007266428571428578,0.006136927132662115,-3.2720291667864374
2017.11.29,1.1839,1.18823,1.18164,1.18482,0.006589999999999874,0.007243571428571428,0.006113647160388438,-2.990117437948109
2017.11.30,1.18466,1.1931,1.18082,1.19038,0.012280000000000069,0.007725714285714288,0.006490124402051688,-5.432974734804583
2017.12.01,1.19033,1.19398,1.18503,1.18973,0.008950000000000014,0.008095714285714286,0.006804665164124874,-6.90594012793415
2017.12.04,1.18602,1.1878,1.18289,1.1865,0.00490999999999997,0.007421428571428579,0.006254891337065805,-3.1301366812074676
2017.12.05,1.18639,1.18763,1.18004,1.18259,0.007589999999999986,0.007420714285714288,0.0062749678973391355,-2.7432341399091666
2017.12.06,1.1825,1.18477,1.17802,1.17957,0.006750000000000034,0.007585714285714291,0.006430914897559527,-3.127024985808471
2017.12.07,1.17943,1.18142,1.17716,1.17719,0.0042599999999999305,0.007487142857142851,0.006360182177170084,-2.013095588086509
2017.12.08,1.17724,1.17763,1.173,1.17727,0.004629999999999912,0.007201428571428565,0.006117057744976569,-0.060348622580617226
2017.12.11,1.17637,1.18114,1.17627,1.17677,0.004870000000000152,0.007228571428571425,0.00614272239143709,0.06799683666661661
2017.12.12,1.1768,1.17923,1.17172,1.17415,0.007509999999999906,0.007087857142857138,0.006036585736794394,1.0891426541785525
2017.12.13,1.17391,1.18313,1.17291,1.1827,0.010220000000000118,0.007512142857142856,0.006351689234076989,-0.9422238346339129
2017.12.14,1.18257,1.18621,1.17704,1.17755,0.0091699999999999,0.007399285714285704,0.00628362762879343,-0.03415183486690784
2017.12.15,1.17771,1.1812,1.17481,1.17497,0.006390000000000118,0.007387142857142862,0.006287090612647865,0.2691212247957299
2017.12.18,1.17417,1.1834,1.17373,1.17812,0.009670000000000067,0.007413571428571432,0.006292713330196781,0.17538839452342997
2017.12.19,1.17811,1.18484,1.17763,1.18384,0.007209999999999939,0.007457857142857151,0.006299717143243302,0.005941751252902405
2017.12.20,1.18384,1.19014,1.18286,1.18707,0.007279999999999953,0.007100714285714286,0.0059817148826221585,1.8764291165723608
2017.12.21,1.187,1.18892,1.18489,1.18724,0.004029999999999978,0.006749285714285712,0.005684853706315245,3.5138225256529343
2017.12.22,1.18722,1.1875,1.18166,1.18597,0.005840000000000067,0.00681571428571429,0.005746953367888134,2.8309437914634996
2017.12.26,1.18672,1.18785,1.18463,1.18577,0.0032200000000000006,0.006503571428571434,0.005484682045060538,4.474032312230241
2017.12.27,1.18577,1.191,1.18547,1.18864,0.005530000000000035,0.006416428571428577,0.005398126069649833,4.553815034471992
2017.12.28,1.18865,1.19586,1.18859,1.19418,0.007269999999999888,0.006631428571428574,0.005553123123338671,2.748311550107232
2017.12.29,1.19419,1.20252,1.1936,1.19976,0.008920000000000039,0.0069378571428571545,0.005782704159879605,0.6705964553784929
2018.01.02,1.20282,1.20808,1.20234,1.20575,0.008320000000000105,0.007184285714285722,0.0059583543141494685,0.2638254468237222
2018.01.03,1.20572,1.20659,1.20009,1.20099,0.00649999999999995,0.007112142857142868,0.005921900146664725,0.7244329841337594
2018.01.04,1.20137,1.20887,1.20041,1.20669,0.008459999999999912,0.006986428571428568,0.005789745975709228,1.287624952563553
2018.01.05,1.20669,1.20826,1.20203,1.20252,0.006229999999999958,0.006776428571428572,0.005635189910711316,2.3729050386438852
2018.01.08,1.20259,1.20519,1.19555,1.19658,0.009640000000000093,0.007008571428571427,0.005857169122475244,0.7008434198780681
2018.01.09,1.19668,1.19752,1.19153,1.19353,0.00598999999999994,0.006745714285714276,0.0056519017416523055,2.1069640639142864
2018.01.10,1.19358,1.20178,1.1923,1.19465,0.009480000000000155,0.006907857142857148,0.0057823271609736306,0.7983789362269191
2018.01.11,1.19465,1.20586,1.19288,1.20306,0.012979999999999992,0.007315000000000008,0.0060803284956693834,-1.6579649410423531
2018.01.12,1.20308,1.2218,1.20306,1.21963,0.01873999999999998,0.008365714285714294,0.0068592231133329734,-6.903086490449294
2018.01.15,1.21922,1.22964,1.21872,1.22632,0.01092000000000004,0.008728571428571434,0.007117694752243651,-7.945726067972364
2018.01.16,1.22632,1.22829,1.21947,1.22594,0.00882000000000005,0.009128571428571439,0.007446181239352203,-8.803162018295538
2018.01.17,1.22591,1.23226,1.21766,1.21841,0.014599999999999946,0.009776428571428575,0.00802392345058607,-10.435919292977005
2018.01.18,1.21842,1.22645,1.21641,1.22363,0.010040000000000049,0.009974285714285729,0.008151390301223187,-9.969203480075123
2018.01.19,1.22364,1.22949,1.22143,1.22144,0.008059999999999956,0.009912857142857152,0.008115713537183284,-8.525831937445725
2018.01.22,1.22692,1.22714,1.22132,1.22605,0.005819999999999936,0.009734285714285711,0.007939550356254403,-7.572960232915096
2018.01.23,1.22607,1.23056,1.22226,1.22973,0.008300000000000196,0.009862857142857158,0.008020343606203928,-7.111582955541838
2018.01.24,1.22979,1.24144,1.22901,1.24065,0.012430000000000163,0.010146428571428603,0.00817831666580309,-7.18740146316294
2018.01.25,1.24067,1.25372,1.23634,1.23912,0.01737999999999995,0.010942857142857174,0.008831152061831925,-8.991503342406062
2018.01.26,1.23929,1.24932,1.23697,1.24286,0.012350000000000083,0.011136428571428603,0.008960324229139728,-8.337015150703744
2018.01.29,1.24237,1.24319,1.23365,1.23806,0.009540000000000104,0.011390000000000042,0.009199877227274965,-7.774947439415667
2018.01.30,1.23811,1.24535,1.23344,1.24019,0.011909999999999865,0.01156357142857145,0.009324032147147979,-6.941062718741597
2018.01.31,1.24018,1.24745,1.23867,1.2413,0.00878000000000001,0.011263571428571453,0.009074012268244142,-4.5740878829308125
2018.02.01,1.24081,1.25227,1.23848,1.25049,0.013789999999999969,0.010910000000000022,0.008724579964653872,-2.4172966254459
2018.02.02,1.25118,1.25179,1.24089,1.24544,0.01089999999999991,0.010908571428571443,0.008758809279107337,-1.7611732763285597
2018.02.05,1.24356,1.24746,1.23618,1.23654,0.011279999999999957,0.011084285714285722,0.00896395241099012,-1.8798150538803224
2018.02.06,1.23656,1.24341,1.23133,1.23749,0.012079999999999869,0.010904285714285715,0.008811615216515458,-0.8404002848503148
2018.02.07,1.23752,1.24056,1.2245,1.2262,0.016060000000000185,0.011334285714285726,0.009243423352051644,-2.127415188188889
2018.02.08,1.2262,1.22944,1.22116,1.22459,0.008280000000000065,0.011350000000000018,0.009268408201928823,-1.7764559433701956
2018.02.09,1.22455,1.22867,1.22049,1.22474,0.008179999999999854,0.011518571428571442,0.009404911596397147,-1.911650205036019
2018.02.12,1.22477,1.22967,1.22346,1.22904,0.006210000000000049,0.011369285714285717,0.009250541653880848,-0.9232043830522494
2018.02.13,1.22897,1.23705,1.22839,1.23497,0.00865999999999989,0.011099999999999983,0.008988072584759131,0.38277736757642045
2018.02.14,1.23498,1.24645,1.22753,1.24486,0.018920000000000048,0.011209999999999989,0.009005028677923613,0.02845396820179063
2018.02.15,1.24489,1.25097,1.24474,1.25052,0.006229999999999958,0.010772857142857124,0.008614701998254424,1.6552646521590302
2018.02.16,1.25051,1.25554,1.23927,1.24034,0.016270000000000007,0.011253571428571403,0.009072973078810167,-0.2785151425583125
2018.02.19,1.23997,1.24345,1.23684,1.24053,0.006610000000000005,0.010874999999999984,0.008766414355154638,1.016144779414705
2018.02.20,1.24067,1.24117,1.23192,1.23363,0.009250000000000203,0.010908571428571425,0.008842660626420746,0.783248305083639
2018.02.21,1.23365,1.23595,1.22805,1.22818,0.007900000000000018,0.010487857142857144,0.008539348583153238,2.3732992172017466
2018.02.22,1.22817,1.23515,1.22592,1.23281,0.009230000000000071,0.01036857142857144,0.008410518594569675,2.7185919049266296
2018.02.23,1.23288,1.23365,1.22793,1.22925,0.005719999999999947,0.009971428571428584,0.008111798715825572,4.100869176192532
2018.02.26,1.22914,1.23543,1.22771,1.23155,0.007719999999999949,0.009660000000000018,0.007843774105801646,5.125241767080039
2018.02.27,1.23152,1.23459,1.22209,1.22319,0.012500000000000178,0.009405714285714304,0.007689495733053985,5.729879204278123
2018.02.28,1.22314,1.22409,1.21875,1.21898,0.0053399999999999,0.009195714285714291,0.007543777818925898,6.083317524516411
2018.03.01,1.2194,1.22727,1.21543,1.22637,0.011840000000000073,0.009457142857142877,0.007711492336850117,4.257109410843466
2018.03.02,1.22687,1.23354,1.2251,1.23175,0.008440000000000003,0.00961642857142859,0.0078071269100293,3.007288800022034
2018.03.05,1.23306,1.23636,1.22683,1.23344,0.009529999999999816,0.009678571428571441,0.007846811704315929,2.2975693414346634
2018.03.06,1.23359,1.24198,1.23275,1.2403,0.009230000000000071,0.008986428571428586,0.007245366904320395,4.8387078213410195
